002125,C26,
002136,C26,
002145,C26,
002165,C26,
002167,C26,
002170,C26,
002192,C26,
002211,C26,
002215,C26,
002217,C26,
002226,C26,
002246,C26,
002250,C26,
002256,C26,
002258,C26,
002274,C26,
002319,C26,
002326,C26,
002341,C26,
002360,C26,
002361,C26,
002386,C26,
002391,C26,
002407,C26,
002408,C26,
002409,C26,
002411,C26,
002440,C26,
002442,C26,
002453,C26,
002455,C26,
002466,C26,
002470,C26,
002476,C26,
002496,C26,
002497,C26,
002513,C26,
002538,C26,
002539,C26,
002562,C26,
002568,C26,
002581,C26,
002584,C26,
002588,C26,
002591,C26,
002597,C26,
002601,C26,
002632,C26,
002637,C26,
002643,C26,
002648,C26,
002666,C26,
002669,C26,
300019,C26,
300037,C26,
300041,C26,
300054,C26,
300063,C26,
300067,C26,
300072,C26,
300082,C26,
300107,C26,
300108,C26,
300109,C26,
300121,C26,
300132,C26,
300135,C26,
300174,C26,
300192,C26,
300200,C26,
300214,C26,
300225,C26,
300236,C26,
300243,C26,
300261,C26,
300285,C26,
300343,C26,
600075,C26,
600078,C26,
600091,C26,
600096,C26,
600135,C26,
600141,C26,
600146,C26,
600155,C26,
600160,C26,
600226,C26,
600227,C26,
600228,C26,
600229,C26,
600230,C26,
600249,C26,
600277,C26,
600299,C26,
600301,C26,
600309,C26,
600315,C26,
600319,C26,
600328,C26,
600339,C26,
600352,C26,
600367,C26,
600378,C26,
600389,C26,
600409,C26,
600423,C26,
600426,C26,
600470,C26,
600481,C26,
600486,C26,
600490,C26,
600500,C26,
600538,C26,
600589,C26,
600596,C26,
600599,C26,
600618,C26,
600636,C26,
600691,C26,
600722,C26,
600727,C26,
600731,C26,
600746,C26,
600769,C26,
600796,C26,
600803,C26,
600844,C26,
600985,C26,
601208,C26,
601216,C26,
601678,C26,
603002,C26,
603077,C26,
900951,C26,
000004,C27,
000153,C27,
000403,C27,
000423,C27,
000513,C27,
000518,C27,
000522,C27,
000538,C27,
000545,C27,
000566,C27,
000590,C27,
000597,C27,
000605,C27,
000606,C27,
000623,C27,
000650,C27,
000661,C27,
000739,C27,
000756,C27,
000766,C27,
000788,C27,
000915,C27,
000919,C27,
000952,C27,
000989,C27,
000999,C27,
002001,C27,
002007,C27,
002019,C27,
002020,C27,
002022,C27,
002030,C27,
002038,C27,
002099,C27,
002107,C27,
002118,C27,
002166,C27,
002198,C27,
002219,C27,
002252,C27,
002275,C27,
002287,C27,
002294,C27,
002317,C27,
002332,C27,
002349,C27,
002365,C27,
002370,C27,
002390,C27,
002393,C27,
002399,C27,
002412,C27,
002422,C27,
002424,C27,
002433,C27,
002437,C27,
002550,C27,
002566,C27,
002603,C27,
002644,C27,
002653,C27,
002675,C27,
002688,C27,
002693,C27,
300006,C27,
300009,C27,
300016,C27,
300026,C27,
300039,C27,
300049,C27,
300086,C27,
300110,C27,
300119,C27,
300122,C27,
300142,C27,
300147,C27,
300158,C27,
300181,C27,
300186,C27,
300194,C27,
300199,C27,
300204,C27,
300233,C27,
300239,C27,
300254,C27,
300255,C27,
300267,C27,
300289,C27,
300294,C27,
600062,C27,
600079,C27,
600080,C27,
600085,C27,
600129,C27,
600161,C27,
600195,C27,
600196,C27,
600201,C27,
600216,C27,
600252,C27,
600253,C27,
600267,C27,
600276,C27,
600285,C27,
600329,C27,
600332,C27,
600351,C27,
600380,C27,
600385,C27,
600420,C27,
600421,C27,
600422,C27,
600436,C27,
600466,C27,
600479,C27,
600488,C27,
600513,C27,
600518,C27,
600521,C27,
600530,C27,
600535,C27,
600556,C27,
600557,C27,
600568,C27,
600572,C27,
600594,C27,
600613,C27,
600614,C27,
600664,C27,
600666,C27,
600668,C27,
600671,C27,
600750,C27,
600771,C27,
600781,C27,
600789,C27,
600812,C27,
600829,C27,
600867,C27,
000420,C28,
000584,C28,
000615,C28,
000677,C28,
000687,C28,
000703,C28,
000782,C28,
000936,C28,
000949,C28,
000976,C28,
002064,C28,
002127,C28,
002172,C28,
002206,C28,
002254,C28,
002427,C28,
002493,C28,
600063,C28,
600527,C28,
600810,C28,
600871,C28,
600889,C28,
601113,C28,
601233,C28,
000509,C29,
000589,C29,
000599,C29,
000619,C29,
000659,C29,
000859,C29,
000887,C29,
000973,C29,
002014,C29,
002108,C29,
002224,C29,
002243,C29,
002263,C29,
002324,C29,
002343,C29,
002372,C29,
002381,C29,
002382,C29,
002395,C29,
002420,C29,
002450,C29,
002464,C29,
002522,C29,
002585,C29,
002641,C29,
002676,C29,
002694,C29,
300021,C29,
300031,C29,
300169,C29,
300180,C29,
300198,C29,
300218,C29,
300221,C29,
300230,C29,
300305,C29,
300320,C29,
300321,C29,
300325,C29,
600074,C29,
600143,C29,
600182,C29,
600210,C29,
600260,C29,
600444,C29,
600458,C29,
600469,C29,
600579,C29,
600623,C29,
601058,C29,
000012,C30,
000023,C30,
000401,C30,
000786,C30,
000789,C30,
000795,C30,
000877,C30,
000885,C30,
000928,C30,
000935,C30,
002066,C30,
002080,C30,
002088,C30,
002102,C30,
002162,C30,
002201,C30,
002205,C30,
002225,C30,
002233,C30,
002271,C30,
002297,C30,
002302,C30,
002346,C30,
002392,C30,
002457,C30,
002571,C30,
002596,C30,
002619,C30,
002623,C30,
002624,C30,
002671,C30,
300064,C30,
300073,C30,
300080,C30,
300089,C30,
300093,C30,
300160,C30,
300179,C30,
300196,C30,
300224,C30,
300234,C30,
300344,C30,
600145,C30,
600172,C30,
600176,C30,
600217,C30,
600291,C30,
600293,C30,
600318,C30,
600381,C30,
600425,C30,
600449,C30,
600516,C30,
600529,C30,
600539,C30,
600552,C30,
600562,C30,
600585,C30,
600586,C30,
600660,C30,
600678,C30,
600720,C30,
600801,C30,
600802,C30,
600819,C30,
600876,C30,
600881,C30,
600883,C30,
601012,C30,
601636,C30,
601992,C30,
000708,C31,
000709,C31,
000717,C31,
000761,C31,
000825,C31,
000898,C31,
000932,C31,
000959,C31,
002075,C31,
002110,C31,
600005,C31,
600010,C31,
600019,C31,
600022,C31,
600117,C31,
600126,C31,
600231,C31,
600282,C31,
600295,C31,
600307,C31,
600390,C31,
600399,C31,
600408,C31,
600507,C31,
600569,C31,
600581,C31,
600608,C31,
600782,C31,
600784,C31,
600808,C31,
601003,C31,
601005,C31,
000060,C32,
000612,C32,
000630,C32,
000657,C32,
000751,C32,
000807,C32,
000831,C32,
000878,C32,
000933,C32,
000960,C32,
000962,C32,
002082,C32,
002114,C32,
002149,C32,
002160,C32,
002171,C32,
002182,C32,
002203,C32,
002237,C32,
002295,C32,
002333,C32,
002378,C32,
002379,C32,
002428,C32,
002460,C32,
002501,C32,
002540,C32,
002578,C32,
300034,C32,
300057,C32,
300337,C32,
600111,C32,
600219,C32,
600255,C32,
600331,C32,
600338,C32,
600362,C32,
600392,C32,
600432,C32,
600456,C32,
600459,C32,
600531,C32,
600549,C32,
600595,C32,
600768,C32,
600961,C32,
601137,C32,
601388,C32,
601600,C32,
601677,C32,
603399,C32,
000039,C33,
000055,C33,
000778,C33,
000790,C33,
000890,C33,
000969,C33,
002026,C33,
002032,C33,
002047,C33,
002071,C33,
002084,C33,
002132,C33,
002150,C33,
002318,C33,
002328,C33,
002342,C33,
002352,C33,
002359,C33,
002374,C33,
002384,C33,
002403,C33,
002443,C33,
002444,C33,
002445,C33,
002478,C33,
002487,C33,
002514,C33,
002541,C33,
002545,C33,
002547,C33,
002615,C33,
002652,C33,
002701,C33,
300328,C33,
300345,C33,
600114,C33,
600165,C33,
600200,C33,
600558,C33,
600673,C33,
600992,C33,
601028,C33,
601700,C33,
000404,C34,
000410,C34,
000519,C34,
000530,C34,
000570,C34,
000595,C34,
000617,C34,
000678,C34,
000757,C34,
000777,C34,
000811,C34,
000816,C34,
000837,C34,
000862,C34,
000880,C34,
000903,C34,
000908,C34,
002009,C34,
002011,C34,
002046,C34,
002050,C34,
002122,C34,
002131,C34,
002147,C34,
002152,C34,
002158,C34,
002164,C34,
002197,C34,
002202,C34,
002248,C34,
002255,C34,
002266,C34,
002270,C34,
002272,C34,
002282,C34,
002347,C34,
002366,C34,
002367,C34,
002418,C34,
002438,C34,
002468,C34,
002472,C34,
002480,C34,
002483,C34,
002520,C34,
002523,C34,
002529,C34,
002530,C34,
002532,C34,
002534,C34,
002537,C34,
002552,C34,
002553,C34,
002559,C34,
002598,C34,
002630,C34,
002633,C34,
002639,C34,
002685,C34,
002686,C34,
002689,C34,
200706,C34,
200771,C34,
300004,C34,
300024,C34,
300090,C34,
300091,C34,
300105,C34,
300126,C34,
300145,C34,
300152,C34,
300154,C34,
300161,C34,
300185,C34,
300193,C34,
300257,C34,
300260,C34,
300263,C34,
300266,C34,
300280,C34,
600218,C34,
600243,C34,
600416,C34,
600475,C34,
600566,C34,
600592,C34,
600619,C34,
600765,C34,
600806,C34,
600835,C34,
600841,C34,
600875,C34,
600894,C34,
601002,C34,
601177,C34,
601313,C34,
601558,C34,
601727,C34,
000010,C35,
000157,C35,
000425,C35,
000528,C35,
000622,C35,
000666,C35,
000680,C35,
000821,C35,
000852,C35,
000856,C35,
000923,C35,
000925,C35,
002006,C35,
002008,C35,
002021,C35,
002031,C35,
002073,C35,
002097,C35,
002111,C35,
002177,C35,
002190,C35,
002196,C35,
002204,C35,
002209,C35,
002223,C35,
002278,C35,
002323,C35,
002337,C35,
002353,C35,
002423,C35,
002430,C35,
002432,C35,
002435,C35,
002459,C35,
002490,C35,
002499,C35,
002509,C35,
002526,C35,
002535,C35,
002551,C35,
002564,C35,
002595,C35,
002611,C35,
002613,C35,
002621,C35,
002645,C35,
002651,C35,
002667,C35,
002680,C35,
002690,C35,
002691,C35,
002698,C35,
300003,C35,
300023,C35,
300029,C35,
300030,C35,
300035,C35,
300045,C35,
300056,C35,
300092,C35,
300095,C35,
300097,C35,
300099,C35,
300103,C35,
300130,C35,
300151,C35,
300156,C35,
300159,C35,
300171,C35,
300173,C35,
300195,C35,
300201,C35,
300202,C35,
300206,C35,
300210,C35,
300216,C35,
300228,C35,
300238,C35,
300246,C35,
300249,C35,
300273,C35,
300276,C35,
300278,C35,
300281,C35,
300293,C35,
300298,C35,
300307,C35,
300308,C35,
300314,C35,
300316,C35,
300318,C35,
300326,C35,
300334,C35,
600031,C35,
600055,C35,
600169,C35,
600184,C35,
600262,C35,
600302,C35,
600320,C35,
600343,C35,
600346,C35,
600388,C35,
600499,C35,
600526,C35,
600560,C35,
600582,C35,
600587,C35,
600610,C35,
600710,C35,
600761,C35,
600815,C35,
600843,C35,
600855,C35,
600860,C35,
600879,C35,
600970,C35,
600984,C35,
601038,C35,
601100,C35,
601106,C35,
601218,C35,
601268,C35,
601608,C35,
601717,C35,
601798,C35,
601908,C35,
000338,C36,
000550,C36,
000559,C36,
000572,C36,
000581,C36,
000625,C36,
000700,C36,
000710,C36,
000760,C36,
000800,C36,
000868,C36,
000927,C36,
000951,C36,
000957,C36,
000980,C36,
002048,C36,
002085,C36,
002101,C36,
002126,C36,
002213,C36,
002265,C36,
002283,C36,
002284,C36,
002355,C36,
002363,C36,
002406,C36,
002434,C36,
002448,C36,
002454,C36,
002488,C36,
002510,C36,
002536,C36,
002555,C36,
002590,C36,
002592,C36,
002593,C36,
002594,C36,
002602,C36,
002625,C36,
002662,C36,
002664,C36,
002703,C36,
300100,C36,
300176,C36,
300237,C36,
300258,C36,
300304,C36,
600006,C36,
600066,C36,
600081,C36,
600093,C36,
600104,C36,
600148,C36,
600166,C36,
600178,C36,
600213,C36,
600303,C36,
600375,C36,
600418,C36,
600480,C36,
600501,C36,
600523,C36,
600609,C36,
600654,C36,
600686,C36,
600698,C36,
600699,C36,
600715,C36,
600741,C36,
600742,C36,
600760,C36,
600960,C36,
601238,C36,
601633,C36,
601777,C36,
601799,C36,
601965,C36,
900953,C36,
900956,C36,
000017,C37,
000738,C37,
000768,C37,
000901,C37,
000913,C37,
000920,C37,
001696,C37,
002013,C37,
002023,C37,
002105,C37,
002608,C37,
200054,C37,
300011,C37,
300123,C37,
600038,C37,
600072,C37,
600099,C37,
600150,C37,
600316,C37,
600372,C37,
600391,C37,
600495,C37,
600679,C37,
600685,C37,
600818,C37,
600877,C37,
600893,C37,
600967,C37,
601299,C37,
601766,C37,
601890,C37,
601989,C37,
603766,C37,
000049,C38,
000070,C38,
000400,C38,
000418,C38,
000521,C38,
000527,C38,
000533,C38,
000541,C38,
000585,C38,
000633,C38,
000651,C38,
000676,C38,
000682,C38,
000806,C38,
000836,C38,
000921,C38,
000922,C38,
000967,C38,
002005,C38,
002028,C38,
002035,C38,
002056,C38,
002074,C38,
002076,C38,
002090,C38,
002112,C38,
002123,C38,
002139,C38,
002168,C38,
002169,C38,
002176,C38,
002180,C38,
002184,C38,
002212,C38,
002227,C38,
002242,C38,
002249,C38,
002260,C38,
002276,C38,
002290,C38,
002298,C38,
002300,C38,
002309,C38,
002322,C38,
002334,C38,
002335,C38,
002339,C38,
002350,C38,
002358,C38,
002364,C38,
002380,C38,
002413,C38,
002451,C38,
002452,C38,
002471,C38,
002473,C38,
002491,C38,
002498,C38,
002508,C38,
002518,C38,
002527,C38,
002531,C38,
002533,C38,
002543,C38,
002546,C38,
002560,C38,
002576,C38,
002580,C38,
002606,C38,
002614,C38,
002616,C38,
002617,C38,
002622,C38,
002638,C38,
002647,C38,
002665,C38,
002668,C38,
002670,C38,
002677,C38,
002684,C38,
002692,C38,
200770,C38,
200512,C38,
300001,C38,
300014,C38,
300018,C38,
300032,C38,
300040,C38,
300048,C38,
300062,C38,
300068,C38,
300069,C38,
300120,C38,
300124,C38,
300129,C38,
300140,C38,
300141,C38,
300153,C38,
300207,C38,
300208,C38,
300217,C38,
300222,C38,
300242,C38,
300247,C38,
300252,C38,
300265,C38,
300272,C38,
300274,C38,
300279,C38,
300283,C38,
300317,C38,
300341,C38,
300342,C38,
300356,C38,
600089,C38,
600105,C38,
600110,C38,
600112,C38,
600192,C38,
600202,C38,
600261,C38,
600268,C38,
600290,C38,
600312,C38,
600336,C38,
600379,C38,
600468,C38,
600478,C38,
600482,C38,
600487,C38,
600517,C38,
600520,C38,
600522,C38,
600537,C38,
600550,C38,
600577,C38,
600580,C38,
600590,C38,
600629,C38,
600651,C38,
600690,C38,
600847,C38,
600854,C38,
600869,C38,
600884,C38,
600885,C38,
600973,C38,
600983,C38,
601126,C38,
601179,C38,
601311,C38,
601369,C38,
601616,C38,
601877,C38,
603333,C38,
603366,C38,
000016,C39,
000020,C39,
000021,C39,
000032,C39,
000035,C39,
000050,C39,
000063,C39,
000066,C39,
000068,C39,
000100,C39,
000413,C39,
000536,C39,
000547,C39,
000555,C39,
000561,C39,
000586,C39,
000636,C39,
000725,C39,
000727,C39,
000733,C39,
000748,C39,
000801,C39,
000823,C39,
000938,C39,
000970,C39,
000977,C39,
000988,C39,
002017,C39,
002025,C39,
002027,C39,
002045,C39,
002049,C39,
002052,C39,
002055,C39,
002079,C39,
002089,C39,
002104,C39,
002106,C39,
002115,C39,
002119,C39,
002129,C39,
002130,C39,
002134,C39,
002137,C39,
002138,C39,
002141,C39,
002151,C39,
002156,C39,
002161,C39,
002179,C39,
002185,C39,
002188,C39,
002189,C39,
002194,C39,
002199,C39,
002214,C39,
002218,C39,
002222,C39,
002231,C39,
002236,C39,
002241,C39,
002273,C39,
002281,C39,
002288,C39,
002289,C39,
002296,C39,
002308,C39,
002312,C39,
002313,C39,
002351,C39,
002362,C39,
002369,C39,
002371,C39,
002376,C39,
002383,C39,
002388,C39,
002389,C39,
002396,C39,
002402,C39,
002414,C39,
002415,C39,
002417,C39,
002426,C39,
002429,C39,
002436,C39,
002446,C39,
002449,C39,
002456,C39,
002463,C39,
002465,C39,
002475,C39,
002484,C39,
002504,C39,
002506,C39,
002512,C39,
002519,C39,
002528,C39,
002577,C39,
002579,C39,
002583,C39,
002587,C39,
002600,C39,
002618,C39,
002635,C39,
002636,C39,
002654,C39,
002655,C39,
002660,C39,
002681,C39,
200468,C39,
300028,C39,
300038,C39,
300042,C39,
300046,C39,
300053,C39,
300065,C39,
300076,C39,
300077,C39,
300078,C39,
300079,C39,
300083,C39,
300088,C39,
300098,C39,
300101,C39,
300102,C39,
300111,C39,
300114,C39,
300115,C39,
300118,C39,
300127,C39,
300128,C39,
300131,C39,
300134,C39,
300136,C39,
300139,C39,
300155,C39,
300162,C39,
300177,C39,
300205,C39,
300211,C39,
300213,C39,
300219,C39,
300220,C39,
300223,C39,
300227,C39,
300232,C39,
300241,C39,
300250,C39,
300256,C39,
300269,C39,
300270,C39,
300282,C39,
300292,C39,
300296,C39,
300301,C39,
300303,C39,
300319,C39,
300322,C39,
300323,C39,
300327,C39,
300331,C39,
300340,C39,
300346,C39,
300351,C39,
300353,C39,
600060,C39,
600076,C39,
600083,C39,
600100,C39,
600118,C39,
600130,C39,
600151,C39,
600171,C39,
600183,C39,
600198,C39,
600206,C39,
600234,C39,
600237,C39,
600271,C39,
600288,C39,
600330,C39,
600345,C39,
600353,C39,
600355,C39,
600360,C39,
600363,C39,
600366,C39,
600401,C39,
600405,C39,
600435,C39,
600460,C39,
600485,C39,
600498,C39,
600525,C39,
600563,C39,
600584,C39,
600601,C39,
600602,C39,
600667,C39,
600680,C39,
600703,C39,
600707,C39,
600775,C39,
600776,C39,
600800,C39,
600839,C39,
600870,C39,
600888,C39,
600980,C39,
600990,C39,
601231,C39,
000607,C40,
002058,C40,
002121,C40,
002175,C40,
002338,C40,
002356,C40,
002658,C40,
300007,C40,
300066,C40,
300112,C40,
300137,C40,
300165,C40,
300203,C40,
300259,C40,
300286,C40,
300306,C40,
300309,C40,
300338,C40,
300349,C40,
300354,C40,
600071,C40,
600848,C40,
601222,C40,
601567,C40,
000030,C41,
000587,C41,
002098,C41,
002120,C41,
002173,C41,
002247,C41,
002345,C41,
002549,C41,
002574,C41,
002610,C41,
300061,C41,
300116,C41,
300163,C41,
600086,C41,
600612,C41,
002340,C42,
000027,D44,
000037,D44,
000301,D44,
000531,D44,
000539,D44,
000543,D44,
000600,D44,
000601,D44,
000602,D44,
000690,D44,
000692,D44,
000695,D44,
000720,D44,
000722,D44,
000767,D44,
000791,D44,
000875,D44,
000883,D44,
000899,D44,
000958,D44,
000966,D44,
000993,D44,
001896,D44,
002039,D44,
002479,D44,
300335,D44,
600011,D44,
600021,D44,
600027,D44,
600098,D44,
600101,D44,
600116,D44,
600131,D44,
600167,D44,
600236,D44,
600292,D44,
600310,D44,
600396,D44,
600452,D44,
600505,D44,
600509,D44,
600578,D44,
600644,D44,
600674,D44,
600719,D44,
600726,D44,
600744,D44,
600758,D44,
600780,D44,
600795,D44,
600863,D44,
600864,D44,
600868,D44,
600886,D44,
600900,D44,
600969,D44,
600979,D44,
600982,D44,
600995,D44,
601991,D44,
900948,D44,
900949,D44,
000669,D45,
002267,D45,
002700,D45,
600635,D45,
600642,D45,
601139,D45,
000544,D46,
000598,D46,
000685,D46,
000712,D46,
600008,D46,
600168,D46,
600187,D46,
600283,D46,
600323,D46,
600461,D46,
600874,D46,
601158,D46,
601199,D46,
900935,D46,
000628,E47,
000065,E48,
000090,E48,
000498,E48,
000961,E48,
002051,E48,
002060,E48,
002062,E48,
002135,E48,
002140,E48,
002307,E48,
002310,E48,
002431,E48,
002542,E48,
002586,E48,
002628,E48,
002659,E48,
002663,E48,
300055,E48,
300197,E48,
300262,E48,
300355,E48,
600039,E48,
600068,E48,
600133,E48,
600170,E48,
600248,E48,
600284,E48,
600326,E48,
600463,E48,
600491,E48,
600502,E48,
600512,E48,
600528,E48,
600545,E48,
600820,E48,
600846,E48,
600853,E48,
600986,E48,
601117,E48,
601186,E48,
601390,E48,
601618,E48,
601668,E48,
601669,E48,
601789,E48,
601800,E48,
000931,E49,
002081,E50,
002163,E50,
002314,E50,
002325,E50,
002375,E50,
002482,E50,
002524,E50,
002620,E50,
300117,E50,
600209,E50,
600477,E50,
600496,E50,
600681,E50,
601886,E50,
900939,E50,
000025,F51,
000028,F51,
000045,F51,
000096,F51,
000151,F51,
000159,F51,
000408,F51,
000411,F51,
000554,F51,
000594,F51,
000626,F51,
000632,F51,
000638,F51,
600734,F51,
000652,F51,
000701,F51,
000705,F51,
000829,F51,
000902,F51,
000906,F51,
000996,F51,
002091,F51,
002221,F51,
002262,F51,
002416,F51,
002441,F51,
002462,F51,
002589,F51,
300184,F51,
600051,F51,
600056,F51,
600058,F51,
600113,F51,
600120,F51,
600128,F51,
600136,F51,
600153,F51,
600175,F51,
600180,F51,
600203,F51,
600211,F51,
600241,F51,
600247,F51,
600250,F51,
600278,F51,
600287,F51,
600313,F51,
600335,F51,
600382,F51,
600387,F51,
600511,F51,
600546,F51,
600576,F51,
600605,F51,
600626,F51,
600634,F51,
600648,F51,
600677,F51,
600687,F51,
600730,F51,
600739,F51,
600753,F51,
600755,F51,
600811,F51,
600822,F51,
600826,F51,
600892,F51,
600981,F51,
600993,F51,
600998,F51,
603003,F51,
000026,F52,
000078,F52,
000416,F52,
600656,F52,
000417,F52,
000419,F52,
000501,F52,
000516,F52,
000560,F52,
000564,F52,
000591,F52,
000593,F52,
000672,F52,
000679,F52,
000715,F52,
000753,F52,
000759,F52,
000785,F52,
000851,F52,
000889,F52,
000963,F52,
000987,F52,
002024,F52,
002187,F52,
002251,F52,
002264,F52,
002277,F52,
002336,F52,
002419,F52,
002556,F52,
002561,F52,
002607,F52,
002640,F52,
002697,F52,
300022,F52,
300081,F52,
600122,F52,
600222,F52,
600272,F52,
600280,F52,
600297,F52,
600306,F52,
600327,F52,
600361,F52,
600386,F52,
600515,F52,
600628,F52,
600653,F52,
600655,F52,
600682,F52,
600693,F52,
600694,F52,
600697,F52,
600704,F52,
600712,F52,
600713,F52,
600723,F52,
600729,F52,
600738,F52,
600774,F52,
600778,F52,
600785,F52,
600814,F52,
600821,F52,
600824,F52,
600827,F52,
600828,F52,
600830,F52,
600833,F52,
600838,F52,
600856,F52,
600857,F52,
600858,F52,
600859,F52,
600861,F52,
600865,F52,
600891,F52,
600898,F52,
600976,F52,
601010,F52,
601116,F52,
601258,F52,
601607,F52,
601933,F52,
603123,F52,
600125,G53,
601006,G53,
601333,G53,
000088,G54,
000429,G54,
000548,G54,
000828,G54,
000900,G54,
000916,G54,
002357,G54,
002627,G54,
002682,G54,
600012,G54,
600020,G54,
600033,G54,
600035,G54,
600106,G54,
